step,robot_id,x,y
4584,drone,38.979909799849636,42.359912313737766
4584,scout,5.562707275720277,16.62345570501867
4584,rover,17.322268389847558,7.325767947774777
4585,drone,38.979909799849636,42.359912313737766
4585,scout,5.565061097446616,16.623145670903195
4585,rover,17.323671288958696,7.3271666782564395
4586,drone,38.979909799849636,42.359912313737766
4586,scout,5.567414919172955,16.62283563678772
4586,rover,17.325074188069834,7.328565408738102
4587,drone,38.979909799849636,42.359912313737766
4587,scout,5.569768740899294,16.622525602672244
4587,rover,17.326477087180972,7.329964139219765
4588,drone,38.979909799849636,42.359912313737766
4588,scout,5.5721225626256325,16.62221556855677
4588,rover,17.32787998629211,7.331362869701428
4589,drone,38.979909799849636,42.359912313737766
4589,scout,5.574476384351971,16.621905534441293
4589,rover,17.32928288540325,7.33276160018309
4590,drone,38.979909799849636,42.359912313737766
4590,scout,5.57683020607831,16.621595500325817
4590,rover,17.330685784514387,7.334160330664753
4591,drone,38.979909799849636,42.359912313737766
4591,scout,5.579184027804649,16.62128546621034
4591,rover,17.332088683625525,7.335559061146416
4592,drone,38.979909799849636,42.359912313737766
4592,scout,5.581537849530988,16.620975432094866
4592,rover,17.333491582736663,7.336957791628079
4593,drone,38.979909799849636,42.359912313737766
4593,scout,5.5838916712573265,16.62066539797939
4593,rover,17.3348944818478,7.338356522109741
4594,drone,38.979909799849636,42.359912313737766
4594,scout,5.586245492983665,16.620355363863915
4594,rover,17.33629738095894,7.339755252591404
4595,drone,38.979909799849636,42.359912313737766
4595,scout,5.588599314710004,16.62004532974844
4595,rover,17.337700280070077,7.341153983073067
4596,drone,38.979909799849636,42.359912313737766
4596,scout,5.590953136436343,16.619735295632964
4596,rover,17.339103179181215,7.3425527135547295
4597,drone,38.979909799849636,42.359912313737766
4597,scout,5.593306958162682,16.61942526151749
4597,rover,17.340506078292353,7.343951444036392
4598,drone,38.979909799849636,42.359912313737766
4598,scout,5.5956607798890206,16.619115227402013
4598,rover,17.34190897740349,7.345350174518055
4599,drone,38.979909799849636,42.359912313737766
4599,scout,5.598014601615359,16.618805193286537
4599,rover,17.34331187651463,7.346748904999718
4600,drone,38.979909799849636,42.359912313737766
4600,scout,5.600368423341698,16.61849515917106
4600,rover,17.344714775625768,7.34814763548138
4601,drone,38.979909799849636,42.359912313737766
4601,scout,5.602722245068037,16.618185125055586
4601,rover,17.346117674736906,7.349546365963043
4602,drone,38.979909799849636,42.359912313737766
4602,scout,5.605076066794376,16.61787509094011
4602,rover,17.347520573848044,7.350945096444706
4603,drone,38.979909799849636,42.359912313737766
4603,scout,5.607429888520715,16.617565056824635
4603,rover,17.348923472959182,7.352343826926369
4604,drone,38.979909799849636,42.359912313737766
4604,scout,5.609783710247053,16.61725502270916
4604,rover,17.35032637207032,7.353742557408031
4605,drone,38.979909799849636,42.359912313737766
4605,scout,5.612137531973392,16.616944988593684
4605,rover,17.35172927118146,7.355141287889694
4606,drone,38.979909799849636,42.359912313737766
4606,scout,5.614491353699731,16.616634954478208
4606,rover,17.353132170292596,7.356540018371357
4607,drone,38.979909799849636,42.359912313737766
4607,scout,5.61684517542607,16.616324920362732
4607,rover,17.354535069403735,7.3579387488530195
4608,drone,38.979909799849636,42.359912313737766
4608,scout,5.619198997152409,16.616014886247257
4608,rover,17.355937968514873,7.359337479334682
4609,drone,38.979909799849636,42.359912313737766
4609,scout,5.621552818878747,16.61570485213178
4609,rover,17.35734086762601,7.360736209816345
4610,drone,38.979909799849636,42.359912313737766
4610,scout,5.623906640605086,16.615394818016306
4610,rover,17.35874376673715,7.362134940298008
4611,drone,38.979909799849636,42.359912313737766
4611,scout,5.626260462331425,16.61508478390083
4611,rover,17.360146665848287,7.36353367077967
4612,drone,38.979909799849636,42.359912313737766
4612,scout,5.628614284057764,16.614774749785354
4612,rover,17.361549564959425,7.364932401261333
4613,drone,38.979909799849636,42.359912313737766
4613,scout,5.630968105784103,16.61446471566988
4613,rover,17.362952464070563,7.366331131742996
4614,drone,38.979909799849636,42.359912313737766
4614,scout,5.633321927510441,16.614154681554403
4614,rover,17.3643553631817,7.3677298622246585
4615,drone,38.979909799849636,42.359912313737766
4615,scout,5.63567574923678,16.613844647438928
4615,rover,17.36575826229284,7.369128592706321
4616,drone,38.979909799849636,42.359912313737766
4616,scout,5.638029570963119,16.613534613323452
4616,rover,17.367161161403978,7.370527323187984
4617,drone,38.979909799849636,42.359912313737766
4617,scout,5.640383392689458,16.613224579207976
4617,rover,17.368564060515116,7.371926053669647
4618,drone,38.979909799849636,42.359912313737766
4618,scout,5.642737214415797,16.6129145450925
4618,rover,17.369966959626254,7.373324784151309
4619,drone,38.979909799849636,42.359912313737766
4619,scout,5.645091036142135,16.612604510977025
4619,rover,17.371369858737392,7.374723514632972
4620,drone,38.979909799849636,42.359912313737766
4620,scout,5.647444857868474,16.61229447686155
4620,rover,17.37277275784853,7.376122245114635
4621,drone,38.979909799849636,42.359912313737766
4621,scout,5.649798679594813,16.611984442746074
4621,rover,17.374175656959668,7.377520975596298
4622,drone,38.979909799849636,42.359912313737766
4622,scout,5.652152501321152,16.6116744086306
4622,rover,17.375578556070806,7.37891970607796
4623,drone,38.979909799849636,42.359912313737766
4623,scout,5.654506323047491,16.611364374515123
4623,rover,17.376981455181944,7.380318436559623
4624,drone,38.979909799849636,42.359912313737766
4624,scout,5.656860144773829,16.611054340399647
4624,rover,17.378384354293082,7.381717167041286
4625,drone,38.979909799849636,42.359912313737766
4625,scout,5.659213966500168,16.61074430628417
4625,rover,17.37978725340422,7.3831158975229485
4626,drone,38.979909799849636,42.359912313737766
4626,scout,5.661567788226507,16.610434272168696
4626,rover,17.38119015251536,7.384514628004611
4627,drone,38.979909799849636,42.359912313737766
4627,scout,5.663921609952846,16.61012423805322
4627,rover,17.382593051626497,7.385913358486274
4628,drone,38.979909799849636,42.359912313737766
4628,scout,5.666275431679185,16.609814203937745
4628,rover,17.383995950737635,7.387312088967937
4629,drone,38.979909799849636,42.359912313737766
4629,scout,5.668629253405523,16.60950416982227
4629,rover,17.385398849848773,7.388710819449599
4630,drone,38.979909799849636,42.359912313737766
4630,scout,5.670983075131862,16.609194135706794
4630,rover,17.38680174895991,7.390109549931262
4631,drone,38.979909799849636,42.359912313737766
4631,scout,5.673336896858201,16.60888410159132
4631,rover,17.38820464807105,7.391508280412925
4632,drone,38.979909799849636,42.359912313737766
4632,scout,5.67569071858454,16.608574067475843
4632,rover,17.389607547182187,7.392907010894588
4633,drone,38.979909799849636,42.359912313737766
4633,scout,5.678044540310879,16.608264033360367
4633,rover,17.391010446293325,7.39430574137625
4634,drone,38.979909799849636,42.359912313737766
4634,scout,5.680398362037217,16.60795399924489
4634,rover,17.392413345404464,7.395704471857913
4635,drone,38.979909799849636,42.359912313737766
4635,scout,5.682752183763556,16.607643965129416
4635,rover,17.3938162445156,7.397103202339576
4636,drone,38.979909799849636,42.359912313737766
4636,scout,5.685106005489895,16.60733393101394
4636,rover,17.39521914362674,7.3985019328212385
4637,drone,38.979909799849636,42.359912313737766
4637,scout,5.687459827216234,16.607023896898465
4637,rover,17.396622042737878,7.399900663302901
4638,drone,38.979909799849636,42.359912313737766
4638,scout,5.689813648942573,16.60671386278299
4638,rover,17.398024941849016,7.401299393784564
4639,drone,38.979909799849636,42.359912313737766
4639,scout,5.692167470668911,16.606403828667514
4639,rover,17.399427840960154,7.402698124266227
4640,drone,38.979909799849636,42.359912313737766
4640,scout,5.69452129239525,16.606093794552038
4640,rover,17.400830740071292,7.404096854747889
4641,drone,38.979909799849636,42.359912313737766
4641,scout,5.696875114121589,16.605783760436562
4641,rover,17.40223363918243,7.405495585229552
4642,drone,38.979909799849636,42.359912313737766
4642,scout,5.699228935847928,16.605473726321087
4642,rover,17.40363653829357,7.406894315711215
4643,drone,38.979909799849636,42.359912313737766
4643,scout,5.701582757574267,16.60516369220561
4643,rover,17.405039437404707,7.4082930461928775
4644,drone,38.979909799849636,42.359912313737766
4644,scout,5.703936579300605,16.604853658090136
4644,rover,17.406442336515845,7.40969177667454
4645,drone,38.979909799849636,42.359912313737766
4645,scout,5.706290401026944,16.60454362397466
4645,rover,17.407845235626983,7.411090507156203
4646,drone,38.979909799849636,42.359912313737766
4646,scout,5.708644222753283,16.604233589859184
4646,rover,17.40924813473812,7.412489237637866
4647,drone,38.979909799849636,42.359912313737766
4647,scout,5.710998044479622,16.60392355574371
4647,rover,17.41065103384926,7.413887968119528
4648,drone,38.979909799849636,42.359912313737766
4648,scout,5.713351866205961,16.603613521628233
4648,rover,17.412053932960397,7.415286698601191
4649,drone,38.979909799849636,42.359912313737766
4649,scout,5.715705687932299,16.603303487512758
4649,rover,17.413456832071535,7.416685429082854
4650,drone,38.979909799849636,42.359912313737766
4650,scout,5.718059509658638,16.602993453397282
4650,rover,17.414859731182673,7.418084159564517
4651,drone,38.979909799849636,42.359912313737766
4651,scout,5.720413331384977,16.602683419281806
4651,rover,17.41626263029381,7.419482890046179
4652,drone,38.979909799849636,42.359912313737766
4652,scout,5.722767153111316,16.60237338516633
4652,rover,17.41766552940495,7.420881620527842
4653,drone,38.979909799849636,42.359912313737766
4653,scout,5.725120974837655,16.602063351050855
4653,rover,17.419068428516088,7.422280351009505
4654,drone,38.979909799849636,42.359912313737766
4654,scout,5.727474796563993,16.60175331693538
4654,rover,17.420471327627226,7.4236790814911675
4655,drone,38.979909799849636,42.359912313737766
4655,scout,5.729828618290332,16.601443282819904
4655,rover,17.421874226738364,7.42507781197283
4656,drone,38.979909799849636,42.359912313737766
4656,scout,5.732182440016671,16.60113324870443
4656,rover,17.423277125849502,7.426476542454493
4657,drone,38.979909799849636,42.359912313737766
4657,scout,5.73453626174301,16.600823214588953
4657,rover,17.42468002496064,7.427875272936156
4658,drone,38.979909799849636,42.359912313737766
4658,scout,5.736890083469349,16.600513180473477
4658,rover,17.42608292407178,7.429274003417818
4659,drone,38.979909799849636,42.359912313737766
4659,scout,5.739243905195687,16.600203146358
4659,rover,17.427485823182916,7.430672733899481
4660,drone,38.979909799849636,42.359912313737766
4660,scout,5.741597726922026,16.599893112242526
4660,rover,17.428888722294055,7.432071464381144
4661,drone,38.979909799849636,42.359912313737766
4661,scout,5.743951548648365,16.59958307812705
4661,rover,17.430291621405193,7.433470194862807
4662,drone,38.979909799849636,42.359912313737766
4662,scout,5.746305370374704,16.599273044011575
4662,rover,17.43169452051633,7.434868925344469
4663,drone,38.979909799849636,42.359912313737766
4663,scout,5.748659192101043,16.5989630098961
4663,rover,17.43309741962747,7.436267655826132
4664,drone,38.979909799849636,42.359912313737766
4664,scout,5.751013013827381,16.598652975780624
4664,rover,17.434500318738607,7.437666386307795
4665,drone,38.979909799849636,42.359912313737766
4665,scout,5.75336683555372,16.59834294166515
4665,rover,17.435903217849745,7.4390651167894575
4666,drone,38.979909799849636,42.359912313737766
4666,scout,5.755720657280059,16.598032907549673
4666,rover,17.437306116960883,7.44046384727112
4667,drone,38.979909799849636,42.359912313737766
4667,scout,5.758074479006398,16.597722873434197
4667,rover,17.43870901607202,7.441862577752783
4668,drone,38.979909799849636,42.359912313737766
4668,scout,5.760428300732737,16.59741283931872
4668,rover,17.44011191518316,7.443261308234446
4669,drone,38.979909799849636,42.359912313737766
4669,scout,5.762782122459075,16.597102805203246
4669,rover,17.441514814294298,7.444660038716108
4670,drone,38.979909799849636,42.359912313737766
4670,scout,5.765135944185414,16.59679277108777
4670,rover,17.442917713405436,7.446058769197771
4671,drone,38.979909799849636,42.359912313737766
4671,scout,5.767489765911753,16.596482736972295
4671,rover,17.444320612516574,7.447457499679434
4672,drone,38.979909799849636,42.359912313737766
4672,scout,5.769843587638092,16.59617270285682
4672,rover,17.445723511627712,7.4488562301610965
4673,drone,38.979909799849636,42.359912313737766
4673,scout,5.772197409364431,16.595862668741344
4673,rover,17.44712641073885,7.450254960642759
4674,drone,38.979909799849636,42.359912313737766
4674,scout,5.774551231090769,16.595552634625868
4674,rover,17.448529309849988,7.451653691124422
4675,drone,38.979909799849636,42.359912313737766
4675,scout,5.776905052817108,16.595242600510392
4675,rover,17.449932208961126,7.453052421606085
4676,drone,38.979909799849636,42.359912313737766
4676,scout,5.779258874543447,16.594932566394917
4676,rover,17.451335108072264,7.4544511520877474
4677,drone,38.979909799849636,42.359912313737766
4677,scout,5.781612696269786,16.59462253227944
4677,rover,17.452738007183402,7.45584988256941
4678,drone,38.979909799849636,42.359912313737766
4678,scout,5.783966517996125,16.594312498163966
4678,rover,17.45414090629454,7.457248613051073
4679,drone,38.979909799849636,42.359912313737766
4679,scout,5.786320339722463,16.59400246404849
4679,rover,17.45554380540568,7.458647343532736
4680,drone,38.979909799849636,42.359912313737766
4680,scout,5.788674161448802,16.593692429933014
4680,rover,17.456946704516817,7.460046074014398
4681,drone,38.979909799849636,42.359912313737766
4681,scout,5.791027983175141,16.59338239581754
4681,rover,17.458349603627955,7.461444804496061
4682,drone,38.979909799849636,42.359912313737766
4682,scout,5.79338180490148,16.593072361702063
4682,rover,17.459752502739093,7.462843534977724
4683,drone,38.979909799849636,42.359912313737766
4683,scout,5.795735626627819,16.592762327586588
4683,rover,17.46115540185023,7.4642422654593865
4684,drone,38.979909799849636,42.359912313737766
4684,scout,5.798089448354157,16.592452293471112
4684,rover,17.46255830096137,7.465640995941049
4685,drone,38.979909799849636,42.359912313737766
4685,scout,5.800443270080496,16.592142259355636
4685,rover,17.463961200072507,7.467039726422712
4686,drone,38.979909799849636,42.359912313737766
4686,scout,5.802797091806835,16.59183222524016
4686,rover,17.465364099183645,7.468438456904375
4687,drone,38.979909799849636,42.359912313737766
4687,scout,5.805150913533174,16.591522191124685
4687,rover,17.466766998294784,7.469837187386037
4688,drone,38.979909799849636,42.359912313737766
4688,scout,5.807504735259513,16.59121215700921
4688,rover,17.46816989740592,7.4712359178677
4689,drone,38.979909799849636,42.359912313737766
4689,scout,5.809858556985851,16.590902122893734
4689,rover,17.46957279651706,7.472634648349363
4690,drone,38.979909799849636,42.359912313737766
4690,scout,5.81221237871219,16.59059208877826
4690,rover,17.470975695628198,7.474033378831026
4691,drone,38.979909799849636,42.359912313737766
4691,scout,5.814566200438529,16.590282054662783
4691,rover,17.472378594739336,7.475432109312688
4692,drone,38.979909799849636,42.359912313737766
4692,scout,5.816920022164868,16.589972020547307
4692,rover,17.473781493850474,7.476830839794351
4693,drone,38.979909799849636,42.359912313737766
4693,scout,5.819273843891207,16.58966198643183
4693,rover,17.475184392961612,7.478229570276014
4694,drone,38.979909799849636,42.359912313737766
4694,scout,5.821627665617545,16.589351952316356
4694,rover,17.47658729207275,7.4796283007576765
4695,drone,38.979909799849636,42.359912313737766
4695,scout,5.823981487343884,16.58904191820088
4695,rover,17.47799019118389,7.481027031239339
4696,drone,38.979909799849636,42.359912313737766
4696,scout,5.826335309070223,16.588731884085405
4696,rover,17.479393090295027,7.482425761721002
4697,drone,38.979909799849636,42.359912313737766
4697,scout,5.828689130796562,16.58842184996993
4697,rover,17.480795989406165,7.483824492202665
4698,drone,38.979909799849636,42.359912313737766
4698,scout,5.831042952522901,16.588111815854454
4698,rover,17.482198888517303,7.485223222684327
4699,drone,38.979909799849636,42.359912313737766
4699,scout,5.833396774249239,16.58780178173898
4699,rover,17.48360178762844,7.48662195316599
4700,drone,38.979909799849636,42.359912313737766
4700,scout,5.835750595975578,16.587491747623503
4700,rover,17.48500468673958,7.488020683647653
4701,drone,38.979909799849636,42.359912313737766
4701,scout,5.838104417701917,16.587181713508027
4701,rover,17.486407585850717,7.4894194141293156
4702,drone,38.979909799849636,42.359912313737766
4702,scout,5.840458239428256,16.58687167939255
4702,rover,17.487810484961855,7.490818144610978
4703,drone,38.979909799849636,42.359912313737766
4703,scout,5.842812061154595,16.586561645277076
4703,rover,17.489213384072993,7.492216875092641
4704,drone,38.979909799849636,42.359912313737766
4704,scout,5.845165882880933,16.5862516111616
4704,rover,17.49061628318413,7.493615605574304
4705,drone,38.979909799849636,42.359912313737766
4705,scout,5.847519704607272,16.585941577046125
4705,rover,17.49201918229527,7.4950143360559665
4706,drone,38.979909799849636,42.359912313737766
4706,scout,5.849873526333611,16.58563154293065
4706,rover,17.493422081406408,7.496413066537629
4707,drone,38.979909799849636,42.359912313737766
4707,scout,5.85222734805995,16.585321508815174
4707,rover,17.494824980517546,7.497811797019292
4708,drone,38.979909799849636,42.359912313737766
4708,scout,5.854581169786289,16.585011474699698
4708,rover,17.496227879628684,7.499210527500955
4709,drone,38.979909799849636,42.359912313737766
4709,scout,5.856934991512627,16.584701440584222
4709,rover,17.497630778739822,7.500609257982617
4710,drone,38.979909799849636,42.359912313737766
4710,scout,5.859288813238966,16.584391406468747
4710,rover,17.49903367785096,7.50200798846428
4711,drone,38.979909799849636,42.359912313737766
4711,scout,5.861642634965305,16.58408137235327
4711,rover,17.500436576962098,7.503406718945943
4712,drone,38.979909799849636,42.359912313737766
4712,scout,5.863996456691644,16.583771338237796
4712,rover,17.501839476073236,7.5048054494276055
4713,drone,38.979909799849636,42.359912313737766
4713,scout,5.866350278417983,16.58346130412232
4713,rover,17.503242375184374,7.506204179909268
4714,drone,38.979909799849636,42.359912313737766
4714,scout,5.868704100144321,16.583151270006844
4714,rover,17.504645274295513,7.507602910390931
4715,drone,38.979909799849636,42.359912313737766
4715,scout,5.87105792187066,16.58284123589137
4715,rover,17.50604817340665,7.509001640872594
4716,drone,38.979909799849636,42.359912313737766
4716,scout,5.873411743596999,16.582531201775893
4716,rover,17.50745107251779,7.510400371354256
4717,drone,38.979909799849636,42.359912313737766
4717,scout,5.875765565323338,16.582221167660418
4717,rover,17.508853971628927,7.511799101835919
4718,drone,38.979909799849636,42.359912313737766
4718,scout,5.878119387049677,16.581911133544942
4718,rover,17.510256870740065,7.513197832317582
4719,drone,38.979909799849636,42.359912313737766
4719,scout,5.880473208776015,16.581601099429466
4719,rover,17.511659769851203,7.514596562799245
4720,drone,38.979909799849636,42.359912313737766
4720,scout,5.882827030502354,16.58129106531399
4720,rover,17.51306266896234,7.515995293280907
4721,drone,38.979909799849636,42.359912313737766
4721,scout,5.885180852228693,16.580981031198515
4721,rover,17.51446556807348,7.51739402376257
4722,drone,38.979909799849636,42.359912313737766
4722,scout,5.887534673955032,16.58067099708304
4722,rover,17.515868467184617,7.518792754244233
4723,drone,38.979909799849636,42.359912313737766
4723,scout,5.889888495681371,16.580360962967564
4723,rover,17.517271366295756,7.5201914847258955
4724,drone,38.979909799849636,42.359912313737766
4724,scout,5.892242317407709,16.58005092885209
4724,rover,17.518674265406894,7.521590215207558
4725,drone,38.979909799849636,42.359912313737766
4725,scout,5.894596139134048,16.579740894736613
4725,rover,17.52007716451803,7.522988945689221
4726,drone,38.979909799849636,42.359912313737766
4726,scout,5.896949960860387,16.579430860621137
4726,rover,17.52148006362917,7.524387676170884
4727,drone,38.979909799849636,42.359912313737766
4727,scout,5.899303782586726,16.57912082650566
4727,rover,17.522882962740308,7.525786406652546
4728,drone,38.979909799849636,42.359912313737766
4728,scout,5.901657604313065,16.578810792390186
4728,rover,17.524285861851446,7.527185137134209
4729,drone,38.979909799849636,42.359912313737766
4729,scout,5.904011426039403,16.57850075827471
4729,rover,17.525688760962584,7.528583867615872
4730,drone,38.979909799849636,42.359912313737766
4730,scout,5.906365247765742,16.578190724159235
4730,rover,17.527091660073722,7.529982598097535
4731,drone,38.979909799849636,42.359912313737766
4731,scout,5.908719069492081,16.57788069004376
4731,rover,17.52849455918486,7.531381328579197
4732,drone,38.979909799849636,42.359912313737766
4732,scout,5.91107289121842,16.577570655928284
4732,rover,17.529897458296,7.53278005906086
4733,drone,38.979909799849636,42.359912313737766
4733,scout,5.913426712944759,16.57726062181281
4733,rover,17.531300357407137,7.534178789542523
4734,drone,38.979909799849636,42.359912313737766
4734,scout,5.915780534671097,16.576950587697333
4734,rover,17.532703256518275,7.5355775200241855
4735,drone,38.979909799849636,42.359912313737766
4735,scout,5.918134356397436,16.576640553581857
4735,rover,17.534106155629413,7.536976250505848
4736,drone,38.979909799849636,42.359912313737766
4736,scout,5.920488178123775,16.57633051946638
4736,rover,17.53550905474055,7.538374980987511
4737,drone,38.979909799849636,42.359912313737766
4737,scout,5.922841999850114,16.576020485350906
4737,rover,17.53691195385169,7.539773711469174
4738,drone,38.979909799849636,42.359912313737766
4738,scout,5.925195821576453,16.57571045123543
4738,rover,17.538314852962827,7.541172441950836
4739,drone,38.979909799849636,42.359912313737766
4739,scout,5.927549643302791,16.575400417119955
4739,rover,17.539717752073965,7.542571172432499
4740,drone,38.979909799849636,42.359912313737766
4740,scout,5.92990346502913,16.57509038300448
4740,rover,17.541120651185103,7.543969902914162
4741,drone,38.979909799849636,42.359912313737766
4741,scout,5.932257286755469,16.574780348889004
4741,rover,17.54252355029624,7.5453686333958245
4742,drone,38.979909799849636,42.359912313737766
4742,scout,5.934611108481808,16.574470314773528
4742,rover,17.54392644940738,7.546767363877487
4743,drone,38.979909799849636,42.359912313737766
4743,scout,5.936964930208147,16.574160280658052
4743,rover,17.545329348518518,7.54816609435915
4744,drone,38.979909799849636,42.359912313737766
4744,scout,5.939318751934485,16.573850246542577
4744,rover,17.546732247629656,7.549564824840813
4745,drone,38.979909799849636,42.359912313737766
4745,scout,5.941672573660824,16.5735402124271
4745,rover,17.548135146740794,7.550963555322475
4746,drone,38.979909799849636,42.359912313737766
4746,scout,5.944026395387163,16.573230178311626
4746,rover,17.549538045851932,7.552362285804138
4747,drone,38.979909799849636,42.359912313737766
4747,scout,5.946380217113502,16.57292014419615
4747,rover,17.55094094496307,7.553761016285801
4748,drone,38.979909799849636,42.359912313737766
4748,scout,5.948734038839841,16.572610110080674
4748,rover,17.55234384407421,7.555159746767464
4749,drone,38.979909799849636,42.359912313737766
4749,scout,5.951087860566179,16.5723000759652
4749,rover,17.553746743185346,7.556558477249126
4750,drone,38.979909799849636,42.359912313737766
4750,scout,5.953441682292518,16.571990041849723
4750,rover,17.555149642296485,7.557957207730789
4751,drone,38.979909799849636,42.359912313737766
4751,scout,5.955795504018857,16.571680007734248
4751,rover,17.556552541407623,7.559355938212452
4752,drone,38.979909799849636,42.359912313737766
4752,scout,5.958149325745196,16.571369973618772
4752,rover,17.55795544051876,7.5607546686941145
4753,drone,38.979909799849636,42.359912313737766
4753,scout,5.960503147471535,16.571059939503296
4753,rover,17.5593583396299,7.562153399175777
4754,drone,38.979909799849636,42.359912313737766
4754,scout,5.9628569691978734,16.57074990538782
4754,rover,17.560761238741037,7.56355212965744
4755,drone,38.979909799849636,42.359912313737766
4755,scout,5.965210790924212,16.570439871272345
4755,rover,17.562164137852175,7.564950860139103
4756,drone,38.979909799849636,42.359912313737766
4756,scout,5.967564612650551,16.57012983715687
4756,rover,17.563567036963313,7.566349590620765
4757,drone,38.979909799849636,42.359912313737766
4757,scout,5.96991843437689,16.569819803041394
4757,rover,17.56496993607445,7.567748321102428
4758,drone,38.979909799849636,42.359912313737766
4758,scout,5.972272256103229,16.56950976892592
4758,rover,17.56637283518559,7.569147051584091
4759,drone,38.979909799849636,42.359912313737766
4759,scout,5.9746260778295674,16.569199734810443
4759,rover,17.567775734296728,7.570545782065754
4760,drone,38.979909799849636,42.359912313737766
4760,scout,5.976979899555906,16.568889700694967
4760,rover,17.569178633407866,7.571944512547416
4761,drone,38.979909799849636,42.359912313737766
4761,scout,5.979333721282245,16.56857966657949
4761,rover,17.570581532519004,7.573343243029079
4762,drone,38.979909799849636,42.359912313737766
4762,scout,5.981687543008584,16.568269632464016
4762,rover,17.571984431630142,7.574741973510742
4763,drone,38.979909799849636,42.359912313737766
4763,scout,5.984041364734923,16.56795959834854
4763,rover,17.57338733074128,7.5761407039924045
4764,drone,38.979909799849636,42.359912313737766
4764,scout,5.9863951864612615,16.567649564233065
4764,rover,17.574790229852418,7.577539434474067
4765,drone,38.979909799849636,42.359912313737766
4765,scout,5.9887490081876,16.56733953011759
4765,rover,17.576193128963556,7.57893816495573
4766,drone,38.979909799849636,42.359912313737766
4766,scout,5.991102829913939,16.567029496002114
4766,rover,17.577596028074694,7.580336895437393
4767,drone,38.979909799849636,42.359912313737766
4767,scout,5.993456651640278,16.56671946188664
4767,rover,17.578998927185832,7.581735625919055
4768,drone,38.979909799849636,42.359912313737766
4768,scout,5.995810473366617,16.566409427771163
4768,rover,17.58040182629697,7.583134356400718
4769,drone,38.979909799849636,42.359912313737766
4769,scout,5.9981642950929555,16.566099393655687
4769,rover,17.58180472540811,7.584533086882381
4770,drone,38.979909799849636,42.359912313737766
4770,scout,6.000518116819294,16.56578935954021
4770,rover,17.583207624519247,7.5859318173640435
4771,drone,38.979909799849636,42.359912313737766
4771,scout,6.029739413974859,16.564507283080093
4771,rover,17.584610523630385,7.587330547845706
4772,drone,38.979909799849636,42.359912313737766
4772,scout,6.058960711130424,16.563225206619975
4772,rover,17.586013422741523,7.588729278327369
4773,drone,38.979909799849636,42.359912313737766
4773,scout,6.0881820082859885,16.561943130159857
4773,rover,17.58741632185266,7.590128008809032
4774,drone,38.979909799849636,42.359912313737766
4774,scout,6.117403305441553,16.56066105369974
4774,rover,17.5888192209638,7.591526739290694
4775,drone,38.979909799849636,42.359912313737766
4775,scout,6.146624602597118,16.55937897723962
4775,rover,17.590222120074937,7.592925469772357
4776,drone,38.979909799849636,42.359912313737766
4776,scout,6.175845899752683,16.558096900779503
4776,rover,17.591625019186075,7.59432420025402
4777,drone,38.979909799849636,42.359912313737766
4777,scout,6.205067196908248,16.556814824319385
4777,rover,17.593027918297214,7.595722930735683
4778,drone,38.979909799849636,42.359912313737766
4778,scout,6.234288494063812,16.555532747859267
4778,rover,17.59443081740835,7.597121661217345
4779,drone,38.979909799849636,42.359912313737766
4779,scout,6.263509791219377,16.55425067139915
4779,rover,17.59583371651949,7.598520391699008
4780,drone,38.979909799849636,42.359912313737766
4780,scout,6.292731088374942,16.55296859493903
4780,rover,17.597236615630628,7.599919122180671
4781,drone,38.979909799849636,42.359912313737766
4781,scout,6.321952385530507,16.551686518478913
4781,rover,17.598639514741766,7.6013178526623335
4782,drone,38.979909799849636,42.359912313737766
4782,scout,6.351173682686071,16.550404442018795
4782,rover,17.600042413852904,7.602716583143996
4783,drone,38.979909799849636,42.359912313737766
4783,scout,6.380394979841636,16.549122365558677
4783,rover,17.601445312964042,7.604115313625659
4784,drone,38.979909799849636,42.359912313737766
4784,scout,6.409616276997201,16.54784028909856
4784,rover,17.60284821207518,7.605514044107322
4785,drone,38.979909799849636,42.359912313737766
4785,scout,6.438837574152766,16.54655821263844
4785,rover,17.60425111118632,7.606912774588984
4786,drone,38.979909799849636,42.359912313737766
4786,scout,6.4680588713083305,16.545276136178323
4786,rover,17.605654010297457,7.608311505070647
4787,drone,38.979909799849636,42.359912313737766
4787,scout,6.497280168463895,16.543994059718205
4787,rover,17.607056909408595,7.60971023555231
4788,drone,38.979909799849636,42.359912313737766
4788,scout,6.52650146561946,16.542711983258087
4788,rover,17.608459808519733,7.611108966033973
4789,drone,38.979909799849636,42.359912313737766
4789,scout,6.555722762775025,16.54142990679797
4789,rover,17.60986270763087,7.612507696515635
4790,drone,38.979909799849636,42.359912313737766
4790,scout,6.5849440599305895,16.54014783033785
4790,rover,17.61126560674201,7.613906426997298
4791,drone,38.979909799849636,42.359912313737766
4791,scout,6.614165357086154,16.538865753877733
4791,rover,17.612668505853147,7.615305157478961
4792,drone,38.979909799849636,42.359912313737766
4792,scout,6.643386654241719,16.537583677417615
4792,rover,17.614071404964285,7.6167038879606235
4793,drone,38.979909799849636,42.359912313737766
4793,scout,6.672607951397284,16.536301600957497
4793,rover,17.615474304075423,7.618102618442286
4794,drone,38.979909799849636,42.359912313737766
4794,scout,6.701829248552849,16.53501952449738
4794,rover,17.61687720318656,7.619501348923949
4795,drone,38.979909799849636,42.359912313737766
